location,week,new_cases,stringency_index,total_deaths,population,total_tests
Bangladesh,2021-04-19,26372.0,83.33,11053.0,164689383.0,5345067.0
Bangladesh,2021-04-26,16621.0,88.89,11579.0,164689383.0,5494576.0
Bangladesh,2021-05-03,11570.0,83.33,11934.0,164689383.0,5620491.0
Bangladesh,2021-05-10,1514.0,83.33,11972.0,164689383.0,5637339.0
Belarus,2020-03-30,468.0,12.96,8.0,9449321.0,32000.0
Belarus,2020-04-06,2016.0,18.52,26.0,9449321.0,64000.0
Belarus,2020-04-13,3229.0,18.52,47.0,9449321.0,98231.0
Belarus,2020-04-20,4656.0,16.67,72.0,9449321.0,147525.0
Belarus,2020-04-27,6242.0,16.67,99.0,9449321.0,204239.0
Belarus,2020-05-04,6268.0,16.67,131.0,9449321.0,263543.0
Belarus,2020-05-11,6677.0,16.67,165.0,9449321.0,350515.0
Belarus,2020-05-18,6548.0,16.67,199.0,9449321.0,434618.0
Belarus,2020-05-25,6358.0,16.67,235.0,9449321.0,541093.0
Belarus,2020-06-01,6074.0,16.67,269.0,9449321.0,622313.0
Belarus,2020-06-08,5343.0,16.67,308.0,9449321.0,714324.0
Belarus,2020-06-15,4532.0,16.67,346.0,9449321.0,842173.0
Belarus,2020-06-22,2970.0,16.67,383.0,9449321.0,939524.0
Belarus,2020-06-29,2079.0,16.67,423.0,9449321.0,1043876.0
Belarus,2020-07-06,1378.0,16.67,464.0,9449321.0,1134653.0
Belarus,2020-07-13,1163.0,16.67,499.0,9449321.0,1172880.0
Belarus,2020-07-20,1037.0,16.67,534.0,9449321.0,1251359.0
Belarus,2020-07-27,935.0,16.67,567.0,9449321.0,1319976.0
Belarus,2020-08-03,783.0,16.67,587.0,9449321.0,1363011.0
Belarus,2020-08-10,666.0,16.67,610.0,9449321.0,1384026.0
Belarus,2020-08-17,952.0,16.67,642.0,9449321.0,1474075.0
Belarus,2020-08-24,1219.0,16.67,676.0,9449321.0,1497421.0
Belarus,2020-08-31,1172.0,16.67,711.0,9449321.0,1554129.0
Belarus,2020-09-07,1314.0,16.67,750.0,9449321.0,1654618.0
Belarus,2020-09-14,1501.0,16.67,780.0,9449321.0,1700790.0
Belarus,2020-09-21,1935.0,16.67,818.0,9449321.0,1792426.0
Belarus,2020-09-28,2243.0,16.67,851.0,9449321.0,1936540.0
Belarus,2020-10-05,3682.0,16.67,896.0,9449321.0,2073930.0
Belarus,2020-10-12,4164.0,16.67,929.0,9449321.0,2196173.0
Belarus,2020-10-19,5125.0,16.67,957.0,9449321.0,2347375.0
Belarus,2020-10-26,6636.0,22.22,985.0,9449321.0,2495602.0
Belarus,2020-11-02,6820.0,22.22,1007.0,9449321.0,2573132.0
Belarus,2020-11-09,7906.0,22.22,1046.0,9449321.0,2882743.0
Belarus,2020-11-16,9814.0,22.22,1096.0,9449321.0,2947761.0
Belarus,2020-11-23,11009.0,22.22,1151.0,9449321.0,3091238.0
Belarus,2020-11-30,12149.0,22.22,1207.0,9449321.0,3335788.0
Belarus,2020-12-14,13228.0,22.22,1324.0,9449321.0,3609517.0
Belarus,2020-12-28,13215.0,27.78,1451.0,9449321.0,3924079.0
Belarus,2021-01-04,12239.0,27.78,1517.0,9449321.0,4092580.0
Belarus,2021-01-11,13260.0,27.78,1582.0,9449321.0,4216095.0
Belarus,2021-01-25,10725.0,27.78,1718.0,9449321.0,4435121.0
Belarus,2021-02-01,10355.0,27.78,1783.0,9449321.0,4538812.0
Belarus,2021-02-08,9996.0,27.78,1849.0,9449321.0,4643526.0
Belarus,2021-02-15,9625.0,27.78,1912.0,9449321.0,4690812.0
Belarus,2021-02-22,8994.0,27.78,1976.0,9449321.0,4861238.0
Belarus,2021-03-01,8205.0,27.78,2038.0,9449321.0,4971502.0
Belarus,2021-03-08,6812.0,27.78,2095.0,9449321.0,5063251.0
Belarus,2021-03-15,8122.0,27.78,2157.0,9449321.0,5178695.0
Belarus,2021-03-22,8236.0,27.78,2219.0,9449321.0,5272490.0
Belarus,2021-03-29,8623.0,27.78,2285.0,9449321.0,5388505.0
Belarus,2021-04-05,8734.0,22.22,2354.0,9449321.0,5496424.0
Belarus,2021-04-12,8185.0,22.22,2423.0,9449321.0,5608959.0
Belarus,2021-04-19,8727.0,19.44,2493.0,9449321.0,5723427.0
Belarus,2021-04-26,8113.0,19.44,2562.0,9449321.0,5832409.0
Belgium,2020-03-09,686.0,50.93,4.0,11589616.0,14412.0
Belgium,2020-03-16,2515.0,81.48,75.0,11589616.0,31478.0
Belgium,2020-03-23,7435.0,81.48,431.0,11589616.0,58619.0
Belgium,2020-03-30,8855.0,81.48,1447.0,11589616.0,97045.0
Belgium,2020-04-06,9956.0,81.48,3600.0,11589616.0,150562.0
Belgium,2020-04-13,8849.0,81.48,5683.0,11589616.0,215961.0
Belgium,2020-04-20,7638.0,81.48,7094.0,11589616.0,321862.0
Belgium,2020-04-27,3772.0,81.48,7844.0,11589616.0,460698.0
Belgium,2020-05-04,3175.0,81.48,8656.0,11589616.0,607406.0
Belgium,2020-05-11,2199.0,75.0,9052.0,11589616.0,727791.0
Belgium,2020-05-18,1812.0,75.0,9280.0,11589616.0,813366.0
Belgium,2020-05-25,1289.0,75.0,9467.0,11589616.0,900575.0
Belgium,2020-06-01,845.0,75.0,9595.0,11589616.0,976566.0
Belgium,2020-06-08,803.0,51.85,9655.0,11589616.0,1063440.0
Belgium,2020-06-15,521.0,51.85,9696.0,11589616.0,1152341.0
Belgium,2020-06-22,745.0,51.85,9732.0,11589616.0,1246209.0
Belgium,2020-06-29,721.0,51.85,9771.0,11589616.0,1331221.0
Belgium,2020-07-06,691.0,50.0,9782.0,11589616.0,1409194.0
Belgium,2020-07-13,999.0,50.0,9800.0,11589616.0,1496059.0
Belgium,2020-07-20,2320.0,50.0,9821.0,11589616.0,1595681.0
Belgium,2020-07-27,3823.0,61.11,9845.0,11589616.0,1741019.0
Belgium,2020-08-03,4303.0,62.96,9872.0,11589616.0,1882321.0
Belgium,2020-08-10,4171.0,62.96,9939.0,11589616.0,2009536.0
Belgium,2020-08-17,3613.0,58.33,9992.0,11589616.0,2146558.0
Belgium,2020-08-24,3106.0,58.33,9996.0,11589616.0,2291877.0
Belgium,2020-08-31,3325.0,52.78,9907.0,11589616.0,2451129.0
Belgium,2020-09-07,5088.0,52.78,9925.0,11589616.0,2664983.0
Belgium,2020-09-14,8840.0,52.78,9948.0,11589616.0,2916183.0
Belgium,2020-09-21,11884.0,52.78,9980.0,11589616.0,3172832.0
Belgium,2020-09-28,16056.0,52.78,10064.0,11589616.0,3432118.0
Belgium,2020-10-05,32023.0,47.22,10191.0,11589616.0,3741735.0
Belgium,2020-10-12,59995.0,47.22,10413.0,11589616.0,4160318.0
Belgium,2020-10-19,98778.0,54.63,10810.0,11589616.0,4627601.0
Belgium,2020-10-26,119987.0,56.48,11737.0,11589616.0,5043994.0
Belgium,2020-11-02,59771.0,65.74,13055.0,11589616.0,5303544.0
Belgium,2020-11-09,35150.0,65.74,14421.0,11589616.0,5503052.0
Belgium,2020-11-16,22840.0,63.89,15618.0,11589616.0,5703349.0
Belgium,2020-11-23,17820.0,63.89,16547.0,11589616.0,5908662.0
Belgium,2020-11-30,15157.0,63.89,17320.0,11589616.0,6118865.0
Belgium,2020-12-07,16381.0,60.19,17951.0,11589616.0,6353277.0
Belgium,2020-12-14,17793.0,60.19,18626.0,11589616.0,6624218.0
Belgium,2020-12-21,12947.0,60.19,19200.0,11589616.0,6830971.0
Belgium,2020-12-28,11134.0,60.19,19701.0,11589616.0,7012764.0
Belgium,2021-01-04,14252.0,60.19,20078.0,11589616.0,7320222.0
Belgium,2021-01-11,14576.0,60.19,20435.0,11589616.0,7626400.0
Belgium,2021-01-18,14827.0,60.19,20779.0,11589616.0,7937321.0
Belgium,2021-01-25,16487.0,62.96,21092.0,11589616.0,8290355.0
Belgium,2021-02-01,15457.0,62.96,21389.0,11589616.0,8637435.0
Belgium,2021-02-08,13021.0,62.96,21662.0,11589616.0,8935900.0
Belgium,2021-02-15,15842.0,62.96,21903.0,11589616.0,9200544.0
Belgium,2021-02-22,17038.0,62.96,22077.0,11589616.0,9487592.0
Belgium,2021-03-01,16380.0,62.96,22261.0,11589616.0,9795687.0
Belgium,2021-03-08,20392.0,62.96,22441.0,11589616.0,10134589.0
Belgium,2021-03-15,28723.0,62.96,22707.0,11589616.0,10549541.0
Belgium,2021-03-22,33751.0,62.96,22897.0,11589616.0,11028456.0
Belgium,2021-03-29,30239.0,75.93,23169.0,11589616.0,11441838.0
Belgium,2021-04-05,24480.0,75.93,23473.0,11589616.0,11725256.0
Belgium,2021-04-12,24520.0,75.93,23747.0,11589616.0,12006669.0
Belgium,2021-04-19,24422.0,60.19,24024.0,11589616.0,12316445.0
Belgium,2021-04-26,21144.0,60.19,24291.0,11589616.0,12646870.0
Belgium,2021-05-03,21047.0,54.63,24551.0,11589616.0,13010836.0
Bhutan,2021-01-04,97.0,81.94,1.0,771612.0,329585.0
Bhutan,2021-01-11,29.0,81.94,1.0,771612.0,374748.0
Bhutan,2021-01-18,13.0,81.94,1.0,771612.0,420194.0
Bhutan,2021-01-25,4.0,69.91,1.0,771612.0,474524.0
Bhutan,2021-02-01,2.0,43.06,1.0,771612.0,487162.0
Bhutan,2021-02-08,3.0,43.06,1.0,771612.0,498861.0
Bhutan,2021-02-15,2.0,43.06,1.0,771612.0,514876.0
Bhutan,2021-02-22,1.0,43.06,1.0,771612.0,528646.0
Bhutan,2021-03-01,1.0,43.06,1.0,771612.0,547125.0
Bhutan,2021-03-08,0.0,39.35,1.0,771612.0,562368.0
Bhutan,2021-03-15,1.0,39.35,1.0,771612.0,578215.0
Bhutan,2021-03-22,3.0,72.22,1.0,771612.0,586497.0
Bhutan,2021-04-05,27.0,72.22,1.0,771612.0,651942.0
Bhutan,2021-04-12,39.0,66.67,1.0,771612.0,664713.0
Bhutan,2021-04-19,65.0,69.91,1.0,771612.0,691560.0
Bhutan,2021-04-26,89.0,69.91,1.0,771612.0,711726.0
Bhutan,2021-05-03,110.0,69.91,1.0,771612.0,727281.0
Bolivia,2020-03-23,57.0,93.52,1.0,11673029.0,442.0
Bolivia,2020-03-30,76.0,96.3,10.0,11673029.0,1118.0
Bolivia,2020-04-06,143.0,96.3,24.0,11673029.0,2528.0
Bolivia,2020-04-13,220.0,96.3,32.0,11673029.0,4135.0
Bolivia,2020-04-20,430.0,96.3,50.0,11673029.0,5791.0
Bolivia,2020-04-27,644.0,96.3,76.0,11673029.0,8080.0
Bolivia,2020-05-04,962.0,96.3,118.0,11673029.0,11671.0
Bolivia,2020-05-11,1532.0,96.3,169.0,11673029.0,16404.0
Bolivia,2020-05-18,2175.0,96.3,250.0,11673029.0,21994.0
Bolivia,2020-05-25,3719.0,93.52,313.0,11673029.0,28957.0
Bolivia,2020-06-01,3661.0,88.89,465.0,11673029.0,37276.0
Bolivia,2020-06-08,4816.0,88.89,611.0,11673029.0,47372.0
Bolivia,2020-06-15,5929.0,90.74,773.0,11673029.0,58789.0
Bolivia,2020-06-22,7136.0,90.74,1014.0,11673029.0,72236.0
Bolivia,2020-06-29,7773.0,89.81,1434.0,11673029.0,86878.0
Bolivia,2020-07-06,8890.0,89.81,1807.0,11673029.0,101623.0
Bolivia,2020-07-13,11395.0,89.81,2151.0,11673029.0,119764.0
Bolivia,2020-07-20,9847.0,89.81,2583.0,11673029.0,136925.0
Bolivia,2020-07-27,10724.0,89.81,3153.0,11673029.0,156924.0
Bolivia,2020-08-03,9846.0,89.81,3640.0,11673029.0,176308.0
Bolivia,2020-08-10,10345.0,89.81,4058.0,11673029.0,198698.0
Bolivia,2020-08-17,8805.0,89.81,4509.0,11673029.0,218864.0
Bolivia,2020-08-24,6819.0,89.81,4966.0,11673029.0,235590.0
Bolivia,2020-08-31,4801.0,89.81,5398.0,11673029.0,251931.0
Bolivia,2020-09-07,6022.0,81.48,7344.0,11673029.0,271523.0
Bolivia,2020-09-14,3885.0,81.48,7617.0,11673029.0,284558.0
Bolivia,2020-09-21,3225.0,81.48,7858.0,11673029.0,294883.0
Bolivia,2020-09-28,2967.0,81.48,8101.0,11673029.0,304738.0
Bolivia,2020-10-05,1706.0,81.48,8308.0,11673029.0,312259.0
Bolivia,2020-10-12,1197.0,81.48,8481.0,11673029.0,318926.0
Bolivia,2020-10-19,1082.0,81.48,8645.0,11673029.0,325450.0
Bolivia,2020-10-26,980.0,81.48,8731.0,11673029.0,331943.0
Bolivia,2020-11-02,642.0,81.48,8795.0,11673029.0,338246.0
Bolivia,2020-11-09,771.0,81.48,8849.0,11673029.0,344768.0
Bolivia,2020-11-16,732.0,84.26,8907.0,11673029.0,351996.0
Bolivia,2020-11-23,644.0,84.26,8952.0,11673029.0,359106.0
Bolivia,2020-11-30,938.0,84.26,8995.0,11673029.0,367872.0
Bolivia,2020-12-07,1590.0,47.22,9018.0,11673029.0,376955.0
Bolivia,2020-12-14,2873.0,47.22,9036.0,11673029.0,388394.0
Bolivia,2020-12-21,4820.0,52.78,9098.0,11673029.0,401851.0
Bolivia,2020-12-28,7818.0,52.78,9201.0,11673029.0,420767.0
Bolivia,2021-01-04,11235.0,52.78,9376.0,11673029.0,447522.0
Bolivia,2021-01-11,13287.0,30.56,9636.0,11673029.0,479302.0
Bolivia,2021-01-18,13854.0,30.56,9985.0,11673029.0,513218.0
Bolivia,2021-01-25,15798.0,30.56,10379.0,11673029.0,560605.0
Bolivia,2021-02-01,11132.0,19.44,10796.0,11673029.0,601979.0
Bolivia,2021-02-08,8765.0,19.44,11202.0,11673029.0,641315.0
Bolivia,2021-02-15,5560.0,19.44,11441.0,11673029.0,672136.0
Bolivia,2021-02-22,6718.0,19.44,11649.0,11673029.0,718999.0
Bolivia,2021-03-01,5263.0,19.44,11823.0,11673029.0,759541.0
Bolivia,2021-03-08,5116.0,19.44,11958.0,11673029.0,801057.0
Bolivia,2021-03-15,5245.0,19.44,12060.0,11673029.0,842893.0
Bolivia,2021-03-22,4994.0,25.0,12186.0,11673029.0,884345.0
Bolivia,2021-03-29,5306.0,25.0,12324.0,11673029.0,926807.0
Bolivia,2021-04-05,7161.0,27.78,12451.0,11673029.0,988529.0
Bolivia,2021-04-12,6971.0,27.78,12648.0,11673029.0,1046839.0
Bolivia,2021-04-19,8593.0,27.78,12824.0,11673029.0,1110955.0
Bolivia,2021-04-26,8868.0,27.78,13009.0,11673029.0,1183783.0
Bolivia,2021-05-03,11020.0,27.78,13205.0,11673029.0,1240688.0
Bosnia and Herzegovina,2020-03-30,331.0,89.81,23.0,3280815.0,5820.0
Bosnia and Herzegovina,2020-04-06,355.0,92.59,39.0,3280815.0,10975.0
Bosnia and Herzegovina,2020-04-13,276.0,92.59,48.0,3280815.0,17818.0
Bosnia and Herzegovina,2020-04-20,231.0,92.59,59.0,3280815.0,25830.0
Bosnia and Herzegovina,2020-04-27,341.0,90.74,77.0,3280815.0,33928.0
Bosnia and Herzegovina,2020-05-04,260.0,90.74,107.0,3280815.0,41282.0
Bosnia and Herzegovina,2020-05-11,173.0,81.48,133.0,3280815.0,49832.0
Bosnia and Herzegovina,2020-05-18,111.0,76.85,144.0,3280815.0,59532.0
Bosnia and Herzegovina,2020-05-25,109.0,71.3,153.0,3280815.0,65220.0
Bosnia and Herzegovina,2020-06-01,96.0,54.63,159.0,3280815.0,69654.0
Bosnia and Herzegovina,2020-06-08,287.0,54.63,163.0,3280815.0,75171.0
Bosnia and Herzegovina,2020-06-15,380.0,51.85,169.0,3280815.0,81030.0
Bosnia and Herzegovina,2020-06-22,662.0,51.85,178.0,3280815.0,88548.0
Bosnia and Herzegovina,2020-06-29,1027.0,56.48,191.0,3280815.0,97736.0
Bosnia and Herzegovina,2020-07-06,1915.0,56.48,221.0,3280815.0,108010.0
Bosnia and Herzegovina,2020-07-13,1463.0,56.48,249.0,3280815.0,117902.0
Bosnia and Herzegovina,2020-07-20,1427.0,59.26,280.0,3280815.0,128933.0
Bosnia and Herzegovina,2020-07-27,2529.0,59.26,352.0,3280815.0,139343.0
Bosnia and Herzegovina,2020-08-03,1391.0,59.26,394.0,3280815.0,148090.0
Bosnia and Herzegovina,2020-08-10,2114.0,59.26,471.0,3280815.0,159613.0
Bosnia and Herzegovina,2020-08-17,1914.0,59.26,532.0,3280815.0,168861.0
Bosnia and Herzegovina,2020-08-24,2078.0,53.7,598.0,3280815.0,185125.0
Bosnia and Herzegovina,2020-08-31,1767.0,46.3,655.0,3280815.0,196358.0
Bosnia and Herzegovina,2020-09-07,1905.0,40.74,696.0,3280815.0,202243.0
Bosnia and Herzegovina,2020-09-14,1963.0,40.74,763.0,3280815.0,220278.0
Bosnia and Herzegovina,2020-09-21,1492.0,40.74,822.0,3280815.0,232973.0
Bosnia and Herzegovina,2020-09-28,1434.0,40.74,879.0,3280815.0,245211.0
Bosnia and Herzegovina,2020-10-05,2293.0,40.74,928.0,3280815.0,257737.0
Bosnia and Herzegovina,2020-10-12,3465.0,40.74,984.0,3280815.0,272139.0
Bosnia and Herzegovina,2020-10-19,6781.0,42.59,1086.0,3280815.0,294491.0
Bosnia and Herzegovina,2020-10-26,10612.0,42.59,1248.0,3280815.0,318213.0
Bosnia and Herzegovina,2020-11-02,10918.0,42.59,1510.0,3280815.0,344207.0
Bosnia and Herzegovina,2020-11-09,9533.0,50.0,1889.0,3280815.0,372502.0
Bosnia and Herzegovina,2020-11-16,8050.0,50.0,2276.0,3280815.0,396711.0
Bosnia and Herzegovina,2020-11-23,7368.0,50.0,2620.0,3280815.0,416554.0
Bosnia and Herzegovina,2020-11-30,7133.0,50.0,2952.0,3280815.0,438057.0
Bosnia and Herzegovina,2020-12-07,6610.0,50.0,3336.0,3280815.0,465140.0
Bosnia and Herzegovina,2020-12-14,4407.0,48.15,3625.0,3280815.0,485428.0
Bosnia and Herzegovina,2020-12-21,4167.0,42.59,3953.0,3280815.0,503906.0
Bosnia and Herzegovina,2020-12-28,2954.0,42.59,4131.0,3280815.0,519854.0
Bosnia and Herzegovina,2021-01-04,2988.0,42.59,4330.0,3280815.0,614341.0
Bosnia and Herzegovina,2021-01-11,1378.0,42.59,4411.0,3280815.0,563849.0
Bosnia and Herzegovina,2021-01-18,2409.0,42.59,4555.0,3280815.0,575996.0
Bosnia and Herzegovina,2021-01-25,2077.0,42.59,4679.0,3280815.0,592221.0
Bosnia and Herzegovina,2021-02-01,1937.0,42.59,4775.0,3280815.0,608499.0
Bosnia and Herzegovina,2021-02-08,1968.0,42.59,4881.0,3280815.0,625798.0
Bosnia and Herzegovina,2021-02-15,2135.0,42.59,4979.0,3280815.0,641921.0
Bosnia and Herzegovina,2021-02-22,3442.0,42.59,5071.0,3280815.0,661206.0
Bosnia and Herzegovina,2021-03-01,4534.0,42.59,5228.0,3280815.0,681283.0
Bosnia and Herzegovina,2021-03-08,6647.0,42.59,5446.0,3280815.0,707190.0
Bosnia and Herzegovina,2021-03-15,9177.0,42.59,5773.0,3280815.0,736787.0
Bosnia and Herzegovina,2021-03-22,10695.0,42.59,6220.0,3280815.0,769406.0
Bosnia and Herzegovina,2021-03-29,11446.0,42.59,6763.0,3280815.0,802118.0
Bosnia and Herzegovina,2021-04-05,8449.0,45.37,7298.0,3280815.0,835478.0
Bosnia and Herzegovina,2021-04-12,7067.0,45.37,7788.0,3280815.0,862452.0
Bosnia and Herzegovina,2021-04-19,5739.0,45.37,8203.0,3280815.0,887506.0
Bosnia and Herzegovina,2021-04-26,3728.0,45.37,8551.0,3280815.0,907054.0
Bosnia and Herzegovina,2021-05-03,2232.0,45.37,8790.0,3280815.0,922568.0
Brazil,2020-04-06,11062.0,74.54,1223.0,212559409.0,62985.0
Brazil,2020-04-20,24446.0,77.31,4286.0,212559409.0,132467.0
Brazil,2020-05-25,151638.0,81.02,29314.0,212559409.0,485000.0
Brazil,2020-06-29,258912.0,81.02,64867.0,212559409.0,2124223.0
Brazil,2020-07-06,261626.0,81.02,72100.0,212559409.0,2223803.0
Brazil,2020-07-20,320702.0,81.02,87004.0,212559409.0,2678927.0
Brazil,2020-07-27,314586.0,81.02,94104.0,212559409.0,3316167.0
Brazil,2020-08-03,301745.0,72.69,101049.0,212559409.0,3810322.0
Brazil,2020-08-10,304775.0,72.69,107852.0,212559409.0,4152652.0
Brazil,2020-08-17,265586.0,69.91,114744.0,212559409.0,4797948.0
Brazil,2020-08-31,275210.0,69.91,126650.0,212559409.0,5600000.0
Brazil,2020-09-07,192934.0,69.91,131625.0,212559409.0,5900000.0
Brazil,2020-09-14,214174.0,69.91,136895.0,212559409.0,6421441.0
Bulgaria,2020-04-06,144.0,71.3,29.0,6948445.0,18502.0
Bulgaria,2020-04-13,219.0,73.15,42.0,6948445.0,26417.0
Bulgaria,2020-04-20,406.0,73.15,56.0,6948445.0,27000.0
Bulgaria,2020-04-27,318.0,73.15,73.0,6948445.0,48618.0
Bulgaria,2020-05-04,347.0,73.15,91.0,6948445.0,57231.0
Bulgaria,2020-05-11,246.0,62.96,108.0,6948445.0,65574.0
Bulgaria,2020-05-18,216.0,62.96,130.0,6948445.0,74096.0
Bulgaria,2020-05-25,86.0,56.48,140.0,6948445.0,81348.0
Bulgaria,2020-06-01,214.0,44.44,160.0,6948445.0,89902.0
Bulgaria,2020-06-08,563.0,44.44,174.0,6948445.0,103077.0
Bulgaria,2020-06-15,615.0,38.89,199.0,6948445.0,116214.0
Bulgaria,2020-06-22,786.0,36.11,219.0,6948445.0,132571.0
Bulgaria,2020-06-29,1049.0,36.11,246.0,6948445.0,153576.0
Bulgaria,2020-07-06,1512.0,47.22,268.0,6948445.0,175136.0
Bulgaria,2020-07-13,1481.0,36.11,300.0,6948445.0,203366.0
Bulgaria,2020-07-20,1694.0,36.11,340.0,6948445.0,235792.0
Bulgaria,2020-07-27,1528.0,41.67,388.0,6948445.0,272491.0
Bulgaria,2020-08-03,1441.0,41.67,447.0,6948445.0,303536.0
Bulgaria,2020-08-10,969.0,38.89,498.0,6948445.0,333530.0
Bulgaria,2020-08-17,922.0,38.89,545.0,6948445.0,368498.0
Bulgaria,2020-08-24,903.0,38.89,613.0,6948445.0,404683.0
Bulgaria,2020-08-31,899.0,38.89,676.0,6948445.0,441160.0
Bulgaria,2020-09-07,829.0,38.89,720.0,6948445.0,463733.0
Bulgaria,2020-09-14,945.0,38.89,761.0,6948445.0,491780.0
Bulgaria,2020-09-21,1192.0,35.19,796.0,6948445.0,515208.0
Bulgaria,2020-09-28,1532.0,35.19,844.0,6948445.0,541798.0
Bulgaria,2020-10-05,2815.0,35.19,892.0,6948445.0,571813.0
Bulgaria,2020-10-12,5101.0,35.19,986.0,6948445.0,607409.0
Bulgaria,2020-10-19,8386.0,39.35,1094.0,6948445.0,659602.0
Bulgaria,2020-10-26,16180.0,48.15,1298.0,6948445.0,721959.0
Bulgaria,2020-11-02,21091.0,48.15,1665.0,6948445.0,793277.0
Bulgaria,2020-11-09,23091.0,48.15,2130.0,6948445.0,853900.0
Bulgaria,2020-11-16,23569.0,48.15,2880.0,6948445.0,911936.0
Bulgaria,2020-11-23,20666.0,57.41,3814.0,6948445.0,964461.0
Bulgaria,2020-11-30,18935.0,53.7,4797.0,6948445.0,1015383.0
Bulgaria,2020-12-07,18028.0,53.7,5688.0,6948445.0,1062824.0
Bulgaria,2020-12-14,11746.0,54.63,6609.0,6948445.0,1100834.0
Bulgaria,2020-12-21,6521.0,54.63,7164.0,6948445.0,1127820.0
Bulgaria,2020-12-28,5335.0,53.7,7678.0,6948445.0,1160292.0
Bulgaria,2021-01-04,5460.0,53.7,8126.0,6948445.0,1220910.0
Bulgaria,2021-01-11,3302.0,53.7,8483.0,6948445.0,1268453.0
Bulgaria,2021-01-18,3004.0,53.7,8820.0,6948445.0,1315515.0
Bulgaria,2021-01-25,3931.0,53.7,9045.0,6948445.0,1389599.0
Bulgaria,2021-02-01,4986.0,53.7,9331.0,6948445.0,1434996.0
Bulgaria,2021-02-08,5945.0,53.7,9624.0,6948445.0,1520384.0
Bulgaria,2021-02-15,6987.0,53.7,9854.0,6948445.0,1586386.0
Bulgaria,2021-02-22,10372.0,53.7,10191.0,6948445.0,1662699.0
Bulgaria,2021-03-01,13270.0,53.7,10614.0,6948445.0,1741614.0
Bulgaria,2021-03-08,18249.0,55.09,11285.0,6948445.0,1809772.0
Bulgaria,2021-03-15,24866.0,50.93,12019.0,6948445.0,1915561.0
Bulgaria,2021-03-22,25330.0,61.11,12710.0,6948445.0,2054509.0
Bulgaria,2021-03-29,24246.0,61.11,13589.0,6948445.0,2166074.0
Bulgaria,2021-04-05,18994.0,53.7,14418.0,6948445.0,2266672.0
Bulgaria,2021-04-12,14388.0,53.7,15195.0,6948445.0,2333971.0
Bulgaria,2021-04-19,11119.0,53.7,15907.0,6948445.0,2441727.0
Bulgaria,2021-04-26,7694.0,50.93,16492.0,6948445.0,2525448.0
Bulgaria,2021-05-03,5008.0,50.93,16929.0,6948445.0,2584732.0
Canada,2020-03-09,188.0,24.07,1.0,37742157.0,17357.0
Canada,2020-03-16,1217.0,71.3,22.0,37742157.0,68730.0
Canada,2020-03-23,4811.0,72.69,96.0,37742157.0,152595.0
Canada,2020-03-30,9476.0,74.54,435.0,37742157.0,251171.0
Canada,2020-04-06,8543.0,72.69,1095.0,37742157.0,324486.0
Canada,2020-04-13,11334.0,72.69,2145.0,37742157.0,415678.0
Canada,2020-04-20,12400.0,72.69,3374.0,37742157.0,586081.0
Canada,2020-04-27,12471.0,72.69,4669.0,37742157.0,789350.0
Canada,2020-05-04,9587.0,72.69,5822.0,37742157.0,1003372.0
Canada,2020-05-11,8241.0,70.83,6661.0,37742157.0,1231243.0
Canada,2020-05-18,7774.0,70.83,7326.0,37742157.0,1420798.0
Canada,2020-05-25,6373.0,70.83,7906.0,37742157.0,1655117.0
Canada,2020-06-01,4699.0,70.83,8269.0,37742157.0,1918112.0
Canada,2020-06-08,3226.0,70.83,8489.0,37742157.0,2194241.0
Canada,2020-06-15,2674.0,70.83,8626.0,37742157.0,2500508.0
Canada,2020-06-22,2115.0,68.98,8749.0,37742157.0,2803892.0
Canada,2020-06-29,2201.0,68.98,8823.0,37742157.0,3104518.0
Canada,2020-07-06,1954.0,68.98,8887.0,37742157.0,3405241.0
Canada,2020-07-13,2820.0,67.13,8943.0,37742157.0,3753607.0
Canada,2020-07-20,3621.0,67.13,8978.0,37742157.0,4132139.0
Canada,2020-07-27,2979.0,67.13,9032.0,37742157.0,4529169.0
Canada,2020-08-03,2599.0,67.13,9067.0,37742157.0,4898783.0
Canada,2020-08-10,2637.0,67.13,9106.0,37742157.0,5298207.0
Canada,2020-08-17,2813.0,67.13,9146.0,37742157.0,5694345.0
Canada,2020-08-24,3071.0,67.13,9185.0,37742157.0,6088912.0
Canada,2020-08-31,4002.0,67.13,9209.0,37742157.0,6509289.0
Canada,2020-09-07,4750.0,67.13,9236.0,37742157.0,6966164.0
Canada,2020-09-14,7110.0,63.43,9288.0,37742157.0,7540462.0
Canada,2020-09-21,9678.0,63.43,9343.0,37742157.0,8167515.0
Canada,2020-09-28,13073.0,63.43,9570.0,37742157.0,8855895.0
Canada,2020-10-05,15902.0,63.43,9708.0,37742157.0,9564007.0
Canada,2020-10-12,16401.0,63.43,9860.0,37742157.0,10202508.0
Canada,2020-10-19,18070.0,63.43,10057.0,37742157.0,10824708.0
Canada,2020-10-26,20775.0,63.43,10313.0,37742157.0,11426963.0
Canada,2020-11-02,27516.0,67.13,10641.0,37742157.0,12028151.0
Canada,2020-11-09,32275.0,67.13,11078.0,37742157.0,12670682.0
Canada,2020-11-16,34496.0,70.83,11583.0,37742157.0,13373339.0
Canada,2020-11-23,39726.0,70.83,12130.0,37742157.0,14149766.0
Canada,2020-11-30,45186.0,70.83,12775.0,37742157.0,14985423.0
